ticker,permno,first_year,last_year,rows
90296,90296,2004,2006,411
90298,90298,2004,2020,4104
90299,90299,2004,2013,2310
90300,90300,2004,2020,4127
90301,90301,2004,2016,2889
90302,90302,2004,2020,4117
90303,90303,2004,2020,4126
90304,90304,2004,2006,416
90305,90305,2004,2020,4127
90306,90306,2004,2020,4116
90307,90307,2004,2020,4128
90308,90308,2004,2007,789
90309,90309,2004,2008,988
90310,90310,1993,2002,2339
90311,90311,2004,2007,833
90312,90312,2004,2020,4128
90313,90313,2004,2020,4116
90314,90314,2004,2020,4131
90315,90315,2004,2006,358
90316,90316,2004,2017,3257
90317,90317,2004,2010,1256
90318,90318,2004,2010,1410
90319,90319,2004,2020,4120
90320,90320,2004,2008,881
90321,90321,2004,2007,680
90322,90322,2004,2007,705
90323,90323,2004,2012,1883
90324,90324,2004,2006,387
90325,90325,2004,2020,3350
90327,90327,2004,2009,1357
90328,90328,2001,2008,1643
90329,90329,1993,2020,4789
90331,90331,2004,2016,2900
90333,90333,2004,2013,2454
90335,90335,2004,2011,1620
90336,90336,2004,2007,790
90337,90337,2004,2010,1441
90338,90338,2004,2020,3858
90339,90339,2004,2017,3136
90340,90340,2004,2020,4095
90341,90341,2004,2009,1038
90342,90342,1993,1999,1701
90343,90343,2004,2016,2855
90344,90344,2004,2010,1483
90345,90345,2004,2006,459
90346,90346,2004,2020,4096
90351,90351,2004,2011,1820
90352,90352,2000,2018,4511
90353,90353,2004,2020,4097
90354,90354,2004,2018,3581
90355,90355,2004,2009,1183
90356,90356,2004,2010,1558
90357,90357,2004,2007,684
90358,90358,2004,2020,3628
90359,90359,2004,2017,2879
90360,90360,2004,2006,348
90361,90361,2004,2020,4092
90362,90362,2004,2008,904
90363,90363,2004,2011,1771
90365,90365,2004,2006,556
90366,90366,2004,2020,4102
90368,90368,2004,2006,516
90369,90369,1993,1999,1629
90370,90370,2004,2008,831
90371,90371,2004,2020,4073
90372,90372,2004,2008,926
90373,90373,2004,2020,4072
90374,90374,2004,2016,2975
90375,90375,2004,2007,723
90376,90376,2004,2020,4074
90377,90377,1993,2020,6795
90378,90378,2004,2008,911
90379,90379,2004,2007,560
90380,90380,2004,2010,1477
90381,90381,2004,2011,1638
90382,90382,2004,2010,1402
90384,90384,2004,2020,4072
90385,90385,1993,1993,72
90386,90386,2004,2020,4076
90387,90387,2004,2020,3963
90388,90388,2004,2017,3074
90389,90389,2004,2020,4074
90390,90390,2004,2020,4074
90391,90391,2004,2009,1227
90392,90392,2004,2020,4027
90394,90394,2004,2020,4078
90395,90395,2004,2008,1013
90396,90396,2004,2020,4077
90397,90397,2004,2013,2103
90398,90398,2004,2004,118
90399,90399,2004,2018,3271
90400,90400,2004,2020,3715
90401,90401,2004,2020,4089
90402,90402,2004,2008,958
90403,90403,2004,2007,544
90404,90404,2004,2017,3098
90405,90405,2004,2007,560
90406,90406,1993,1998,1042
90407,90407,2004,2007,738
90408,90408,2004,2007,568
90409,90409,2004,2020,4082
90410,90410,2004,2007,624
90411,90411,2004,2015,2695
90412,90412,2004,2020,4078
90413,90413,2004,2009,1154
90415,90415,2004,2016,2912
90416,90416,2004,2016,2312
90417,90417,2004,2020,2863
90418,90418,2004,2008,1029
90419,90419,2004,2009,1209
90420,90420,2004,2005,212
90421,90421,2004,2019,3450
90423,90423,2004,2020,4084
90424,90424,2004,2011,1758
90425,90425,2004,2013,2309
90426,90426,2004,2014,2490
90427,90427,2004,2020,4089
90428,90428,2004,2009,1173
90429,90429,2004,2006,481
90430,90430,2004,2020,1888
90431,90431,2004,2008,974
90432,90432,2004,2020,3858
90433,90433,2004,2020,4024
90434,90434,2004,2020,4054
90435,90435,2004,2006,504
90436,90436,2004,2020,4071
90437,90437,2004,2008,984
90438,90438,2004,2010,1391
90439,90439,2004,2011,1778
90440,90440,2004,2020,4051
90441,90441,2004,2019,3610
90442,90442,2004,2019,3610
90443,90443,2004,2020,4068
90444,90444,2004,2020,4063
90445,90445,2004,2014,2455
90446,90446,2004,2009,1123
90447,90447,2004,2015,2404
90450,90450,2004,2008,1036
90451,90451,2004,2013,2130
90452,90452,2004,2009,1240
90453,90453,2004,2007,757
90454,90454,2004,2020,4067
90455,90455,2004,2020,4056
90456,90456,2004,2019,3797
90458,90458,2004,2020,4068
90459,90459,2004,2007,534
90460,90460,2004,2007,771
90461,90461,2004,2008,942
90462,90462,2004,2009,1253
90463,90463,2004,2008,868
90464,90464,2004,2020,4057
90466,90466,2004,2014,2422
90467,90467,2004,2011,1704
90468,90468,2004,2007,579
90469,90469,2004,2011,1507
90470,90470,2004,2020,3914
90471,90471,2004,2012,1346
90472,90472,2004,2006,349
90473,90473,1993,1993,33
90474,90474,2004,2019,2664
90475,90475,2004,2009,1177
90476,90476,2004,2020,3993
90477,90477,2004,2007,536
90478,90478,2004,2016,2862
90479,90479,2004,2008,988
90480,90480,2004,2009,1111
90482,90482,2004,2014,2375
90483,90483,2004,2020,4033
90484,90484,2004,2014,2190
90485,90485,2004,2007,693
90486,90486,2004,2010,1064
90487,90487,2004,2016,2645
90488,90488,2004,2017,3207
90489,90489,2004,2013,2156
90490,90490,2004,2020,4034
90491,90491,2004,2012,1860
90492,90492,2004,2016,2885
90493,90493,2004,2012,1851
90494,90494,2004,2020,4043
90495,90495,2004,2020,4034
90496,90496,2004,2020,4039
90497,90497,2004,2009,1186
90498,90498,2004,2015,1481
90499,90499,2004,2020,4034
90501,90501,2004,2009,1169
90502,90502,2004,2013,2111
90503,90503,2004,2012,1947
90504,90504,2004,2007,745
90505,90505,2004,2020,4040
90506,90506,2004,2020,4034
90507,90507,2004,2020,4039
90508,90508,2005,2014,2024
90509,90509,2004,2007,650
90510,90510,2004,2020,4034
90511,90511,2004,2020,4044
90512,90512,2004,2020,4044
90513,90513,2004,2007,634
90514,90514,2004,2007,660
90515,90515,2004,2014,2515
90516,90516,2004,2020,4039
90517,90517,2004,2019,3576
90518,90518,2005,2018,3419
90519,90519,2005,2013,2225
90520,90520,2005,2020,4015
90521,90521,2005,2014,2361
90522,90522,2005,2012,1939
90523,90523,2005,2020,4011
90524,90524,2005,2018,3437
90527,90527,2005,2019,3560
90528,90528,2005,2007,583
90530,90530,2005,2014,2493
90531,90531,2005,2018,3443
90532,90532,2005,2008,875
90533,90533,2005,2020,4010
90534,90534,2005,2020,3991
90535,90535,2005,2014,2360
90536,90536,2005,2015,2567
90537,90537,1993,2020,6944
90538,90538,2005,2014,2322
90539,90539,2005,2020,4009
90540,90540,2005,2016,2968
90541,90541,2005,2011,1662
90542,90542,2008,2020,3143
90543,90543,2005,2013,2025
90544,90544,2005,2020,3703
90545,90545,1993,2008,2117
90546,90546,2005,2007,710
90547,90547,2005,2015,2621
90548,90548,2005,2020,4005
90549,90549,2005,2017,3047
90550,90550,2005,2020,3996
90551,90551,2005,2007,524
90552,90552,2005,2020,3992
90554,90554,2005,2008,893
90555,90555,2005,2009,1189
90556,90556,2005,2019,2256
90557,90557,2005,2009,1024
90558,90558,2005,2020,4000
90559,90559,2005,2008,581
90560,90560,2005,2011,1352
90561,90561,1993,2014,4225
90562,90562,2005,2020,1772
90563,90563,2005,2020,3992
90564,90564,2005,2020,4001
90565,90565,2005,2011,1492
90566,90566,2005,2007,665
90567,90567,2005,2006,361
90568,90568,2005,2020,3919
90569,90569,2005,2020,3997
90588,90588,2005,2010,1030
90589,90589,2005,2019,3695
90590,90590,2005,2020,3696
90591,90591,2005,2020,3998
90592,90592,2005,2009,1044
90593,90593,2005,2007,615
90594,90594,2005,2008,917
90595,90595,2005,2020,3876
90596,90596,1993,1997,1176
90597,90597,2005,2009,1212
90598,90598,2005,2016,2863
90599,90599,2005,2011,1684
90600,90600,2005,2020,3990
90601,90601,2005,2020,4001
90602,90602,2005,2006,359
90603,90603,2005,2020,3989
90604,90604,2005,2020,4004
90605,90605,2005,2020,4000
90606,90606,2005,2017,3175
90607,90607,2005,2020,3970
90608,90608,2005,2020,3979
90609,90609,1993,2011,4610
90610,90610,2005,2010,1249
90611,90611,2005,2020,3970
90612,90612,2005,2020,3970
90613,90613,2005,2007,702
90614,90614,2005,2015,2581
90615,90615,2005,2012,1825
90616,90616,2005,2006,327
90625,90625,1993,1995,434
90626,90626,2005,2010,1444
90627,90627,2005,2010,1220
90628,90628,2005,2007,537
90629,90629,2005,2008,931
90630,90630,2005,2020,3976
90631,90631,2005,2016,2971
90632,90632,2005,2008,713
90634,90634,2005,2020,3944
90635,90635,2005,2012,709
90636,90636,2005,2020,3135
90637,90637,2005,2020,3467
90638,90638,2005,2010,1369
90639,90639,2005,2011,1509
90640,90640,2005,2020,3935
90641,90641,1993,1993,10
90642,90642,2004,2006,508
90643,90643,2005,2016,2383
90644,90644,2005,2008,806
90645,90645,2005,2008,844
90646,90646,2005,2020,3949
90647,90647,2005,2014,2431
90648,90648,2005,2020,3949
90649,90649,2005,2009,1006
90650,90650,2005,2006,243
90651,90651,2005,2018,3386
90652,90652,2005,2013,2134
90653,90653,2005,2008,731
90654,90654,2005,2007,607
90655,90655,2005,2012,1686
90656,90656,2005,2011,1582
90657,90657,2005,2018,3350
90658,90658,2005,2009,940
90659,90659,2005,2010,1376
90660,90660,1994,2007,2116
90661,90661,2005,2009,990
90662,90662,2005,2012,1566
90663,90663,2005,2006,207
90664,90664,2005,2020,3957
90665,90665,2005,2014,1679
90666,90666,2005,2015,2178
90667,90667,2005,2005,127
90668,90668,2005,2008,697
90669,90669,2005,2008,823
90670,90670,2005,2010,1417
90671,90671,2005,2007,600
90672,90672,2005,2020,3962
90673,90673,2005,2009,956
90674,90674,2005,2010,1409
90675,90675,2005,2020,3928
90676,90676,1993,1999,1510
90677,90677,2005,2008,835
90678,90678,2005,2012,1687
90679,90679,2005,2020,3893
90680,90680,2005,2020,3928
90681,90681,2005,2010,1306
90682,90682,2005,2020,906
90683,90683,2005,2008,882
90685,90685,2005,2020,3910
90686,90686,2005,2006,348
90687,90687,2005,2015,2478
90688,90688,2005,2014,2410
90689,90689,2005,2020,3928
90690,90690,2005,2010,1190
90691,90691,2005,2009,1022
90693,90693,2005,2006,278
90695,90695,2005,2020,3937
90696,90696,2005,2013,1988
90697,90697,2005,2014,2283
90698,90698,2005,2019,3462
90699,90699,2005,2011,1559
90700,90700,2005,2018,3378
90701,90701,2005,2020,3943
90702,90702,2005,2006,224
90703,90703,2005,2020,3943
90704,90704,2005,2019,3602
90705,90705,1993,2011,4396
90706,90706,2005,2020,3933
90708,90708,2005,2020,3944
90709,90709,2005,2007,445
90710,90710,2005,2020,3360
90711,90711,2005,2019,3637
90712,90712,2005,2005,99
90714,90714,2005,2006,294
90715,90715,2005,2020,3942
90716,90716,2005,2020,3941
90717,90717,2005,2010,1149
90718,90718,2005,2020,3908
90719,90719,2005,2010,1172
90720,90720,2005,2020,3910
90721,90721,1993,2005,3154
90722,90722,2005,2015,1637
90723,90723,2005,2009,517
90724,90724,2005,2020,3909
90725,90725,2005,2010,1275
90726,90726,2005,2007,233
90727,90727,2005,2012,1662
90729,90729,2005,2020,3909
90730,90730,2005,2015,2260
90731,90731,2005,2020,3917
90732,90732,2005,2012,1874
90733,90733,2005,2014,2191
90734,90734,2005,2020,3919
90735,90735,2005,2020,3906
90736,90736,2005,2010,1329
90737,90737,2005,2010,1354
90738,90738,2005,2009,974
90739,90739,2005,2012,892
90740,90740,1993,1997,347
90741,90741,2005,2007,475
90742,90742,2005,2016,2868
90743,90743,2005,2014,2194
90744,90744,2005,2020,3904
90745,90745,2005,2006,206
90746,90746,2005,2012,1673
90747,90747,2005,2011,1507
90748,90748,2005,2016,2792
90749,90749,2005,2007,420
90750,90750,2005,2011,1409
90751,90751,2005,2020,3905
90752,90752,2005,2016,2866
90753,90753,2005,2020,3906
90754,90754,2005,2008,844
90755,90755,2005,2020,3924
90756,90756,1993,2020,7042
90757,90757,2005,2011,1454
90758,90758,2005,2014,2186
90759,90759,2005,2007,590
90760,90760,2005,2014,2227
90761,90761,2005,2018,3299
90762,90762,2005,2019,3634
90763,90763,2005,2017,3048
90772,90772,1993,1994,59
90774,90774,2005,2008,822
90775,90775,2005,2020,3906
90776,90776,2005,2020,3904
90777,90777,2005,2009,944
90778,90778,2005,2014,2191
90779,90779,2005,2017,3003
90780,90780,2005,2012,1679
90781,90781,2005,2019,3573
90782,90782,2005,2011,1558
90783,90783,2005,2020,3885
90784,90784,2005,2009,1114
90785,90785,2005,2013,1899
90786,90786,2005,2016,2826
90787,90787,2005,2009,935
90788,90788,2005,2008,847
90789,90789,2005,2013,2066
90790,90790,2005,2020,3899
90791,90791,2005,2019,3265
90792,90792,2005,2014,2369
90793,90793,2005,2020,3891
90794,90794,2005,2020,3888
90795,90795,2005,2018,3255
90796,90796,2005,2020,3900
90797,90797,2005,2010,1214
90798,90798,2005,2012,1630
90799,90799,1993,1994,408
90800,90800,2005,2008,635
90802,90802,2005,2007,535
90803,90803,2005,2020,3888
90804,90804,2005,2008,721
90805,90805,2005,2020,3890
90806,90806,2005,2020,1784
90807,90807,2005,2016,2669
90808,90808,2005,2020,3877
90809,90809,2005,2008,782
90810,90810,2005,2013,1980
90811,90811,2005,2011,980
90812,90812,2005,2007,388
90813,90813,2005,2014,2200
90814,90814,2005,2014,2265
90816,90816,2005,2011,1383
90817,90817,2005,2009,1096
90818,90818,2005,2010,1011
90819,90819,2005,2008,692
90820,90820,1993,2002,1592
90821,90821,2005,2008,593
90822,90822,2005,2010,1289
90823,90823,2005,2009,998
90824,90824,2005,2014,2212
90825,90825,2005,2020,3871
90826,90826,2005,2009,857
90827,90827,2005,2020,3864
90828,90828,2005,2007,391
90829,90829,2005,2020,3875
90830,90830,2005,2008,635
90831,90831,2005,2015,2492
90832,90832,2005,2010,1322
90833,90833,2005,2016,2693
90838,90838,2005,2007,470
90839,90839,2005,2020,3864
90840,90840,2005,2016,2543
90841,90841,2005,2008,648
90842,90842,2005,2007,571
90843,90843,2005,2020,3864
90846,90846,2005,2010,1224
90847,90847,2005,2011,1609
90848,90848,2005,2005,45
90849,90849,2005,2015,2367
90850,90850,2005,2020,3876
90851,90851,2005,2015,2380
90852,90852,1993,1997,1145
90853,90853,2005,2020,3877
90854,90854,2005,2012,1621
90855,90855,2005,2009,938
90856,90856,2005,2020,3876
90857,90857,2005,2020,3879
90858,90858,2005,2011,1462
90859,90859,2005,2012,1635
90860,90860,2005,2008,605
90861,90861,2005,2007,523
90862,90862,2005,2015,2512
90863,90863,2005,2012,1741
90864,90864,2005,2007,590
90865,90865,2005,2019,3440
90866,90866,2005,2020,3857
90867,90867,2005,2015,2406
90868,90868,2005,2020,3825
90869,90869,2005,2009,420
90870,90870,2005,2020,3876
90871,90871,2005,2020,3877
90872,90872,2005,2006,335
90873,90873,2005,2008,794
90874,90874,2005,2013,2000
90875,90875,2005,2020,3881
90876,90876,2005,2010,1303
90877,90877,2005,2008,816
90879,90879,1993,2005,3268
90880,90880,2005,2020,3839
90881,90881,2005,2008,718
90882,90882,2005,2020,3842
90883,90883,2005,2010,1170
90885,90885,2005,2020,3845
90886,90886,2005,2020,3841
90887,90887,1993,1998,1252
90888,90888,2005,2009,995
90889,90889,2005,2011,1528
90890,90890,2005,2020,3851
90892,90892,2005,2020,3851
90893,90893,2005,2013,2064
90894,90894,2005,2009,919
90896,90896,2005,2013,1842
90897,90897,2005,2006,229
90898,90898,2005,2010,1324
90899,90899,2005,2020,3498
90900,90900,2005,2019,3552
90901,90901,2005,2015,2521
90902,90902,2005,2020,3842
90903,90903,2005,2008,639
90904,90904,2005,2009,843
90905,90905,2005,2008,266
90906,90906,2005,2006,296
90907,90907,2005,2020,3839
90909,90909,2005,2014,2013
90910,90910,2005,2012,1642
90911,90911,2005,2009,864
90912,90912,2005,2010,1057
90913,90913,2005,2020,3840
90914,90914,2005,2017,3012
90915,90915,2005,2007,532
90916,90916,1993,2013,5095
90917,90917,2005,2020,2428
90918,90918,2005,2009,943
90919,90919,2005,2020,3821
90920,90920,2005,2007,434
90921,90921,2005,2012,1617
90922,90922,2005,2020,3806
90923,90923,2005,2010,1208
90924,90924,1993,2006,2844
90925,90925,2005,2020,3828
90926,90926,2005,2020,3798
90927,90927,2005,2020,3821
90928,90928,2005,2020,3811
90937,90937,2005,2006,277
90938,90938,2005,2008,782
90939,90939,2005,2011,1431
90940,90940,2005,2016,2705
90941,90941,2005,2014,2176
90942,90942,2005,2015,2344
90943,90943,2005,2020,3831
90944,90944,2005,2009,909
90945,90945,2005,2008,759
90946,90946,2005,2010,1311
90947,90947,2005,2009,946
90948,90948,2005,2018,3330
90949,90949,2005,2020,3173
90950,90950,2005,2020,3836
90951,90951,2005,2016,2621
90952,90952,2005,2020,3832
90953,90953,2005,2011,1422
90954,90954,2005,2017,1359
90955,90955,2005,2020,3804
90956,90956,2005,2017,2973
90957,90957,2005,2019,3351
90958,90958,2005,2014,2236
90960,90960,2005,2010,1229
90961,90961,2005,2020,3830
90962,90962,2005,2016,2771
90963,90963,2005,2020,3805
90964,90964,2005,2016,1815
90965,90965,2005,2020,3816
90966,90966,2005,2014,2191
90968,90968,2005,2016,2700
90969,90969,2005,2015,2065
90970,90970,2005,2010,995
90971,90971,2005,2020,3812
90972,90972,2005,2012,1716
90973,90973,2005,2020,3799
90974,90974,2005,2008,648
90976,90976,2005,2020,3812
90977,90977,2005,2008,590
90978,90978,2005,2020,3806
90979,90979,2005,2020,3805
90980,90980,2005,2012,1750
90981,90981,2005,2015,2535
90982,90982,2005,2018,3203
90983,90983,1993,2020,5217
90984,90984,2005,2018,3257
90985,90985,2005,2006,252
90986,90986,2005,2020,3137
90987,90987,2005,2018,3192
90988,90988,2005,2020,3803
90989,90989,2005,2020,3810
90990,90990,2005,2008,579
90992,90992,2005,2016,2683
90993,90993,2005,2020,3807
90994,90994,2005,2011,1400
90995,90995,2005,2017,2811
90996,90996,2005,2009,817
90997,90997,2005,2006,292
90998,90998,2005,2020,3802
90999,90999,2005,2020,3807
91000,91000,2005,2013,1927
91003,91003,1993,2001,2217
91012,91012,2005,2008,717
91013,91013,2005,2010,1032
91014,91014,2005,2014,2266
91015,91015,2005,2020,3442
91016,91016,2005,2009,643
91017,91017,2005,2008,430
91018,91018,2005,2020,3794
91019,91019,2005,2011,1330
91020,91020,2005,2017,2838
91021,91021,2005,2020,3785
91022,91022,2005,2009,788
91023,91023,2005,2016,2493
91024,91024,2005,2020,3792
91025,91025,2005,2012,1489
91026,91026,2005,2009,758
91027,91027,2005,2009,749
91028,91028,2005,2013,1816
91029,91029,2005,2009,851
91031,91031,2006,2008,627
91032,91032,2005,2015,2466
91033,91033,2005,2014,2133
91034,91034,2005,2007,314
91035,91035,2005,2006,242
91036,91036,2005,2009,887
91037,91037,2005,2018,3216
91038,91038,2005,2020,3784
91039,91039,2005,2008,719
91040,91040,2005,2019,3518
91041,91041,2005,2020,3782
91042,91042,2005,2007,284
91043,91043,2005,2010,1144
91044,91044,2005,2020,3796
91045,91045,2005,2011,1369
91048,91048,2005,2006,214
91049,91049,2005,2013,1913
91050,91050,2005,2016,2529
91051,91051,2005,2012,1711
91052,91052,2005,2020,3794
91058,91058,2005,2007,453
91059,91059,2005,2009,906
91060,91060,2005,2012,1525
91061,91061,2005,2013,1989
91063,91063,2006,2019,3505
91064,91064,2005,2008,684
91065,91065,2005,2020,3787
91066,91066,2006,2019,3505
91067,91067,2006,2010,1098
91068,91068,2006,2020,3760
91069,91069,2006,2018,3190
91070,91070,2006,2009,416
91071,91071,2006,2010,1234
91072,91072,2006,2014,2155
91073,91073,2006,2017,2862
91074,91074,2006,2009,964
91075,91075,2006,2018,3242
91076,91076,2006,2020,3760
91077,91077,2006,2012,926
91078,91078,2006,2018,2424
91079,91079,2006,2010,1018
91080,91080,2006,2020,3757
91081,91081,2006,2016,2607
91082,91082,2006,2020,3752
91083,91083,2006,2020,2347
91084,91084,2006,2015,2327
91085,91085,2006,2007,279
91086,91086,2006,2020,3748
91087,91087,2006,2008,686
91088,91088,2006,2017,2986
91089,91089,1993,1998,1336
91090,91090,2006,2020,3751
91091,91091,2006,2010,1030
91092,91092,2006,2009,826
91094,91094,2006,2008,631
91095,91095,2006,2020,3741
91096,91096,2006,2016,2719
91098,91098,2006,2010,1227
91099,91099,2006,2016,2578
91100,91100,2006,2015,2374
91101,91101,2006,2008,638
91102,91102,2006,2010,1110
91103,91103,2006,2020,3755
91104,91104,2006,2007,299
91105,91105,2006,2007,439
91106,91106,2006,2020,3740
91107,91107,2006,2008,479
91108,91108,2006,2007,453
91109,91109,2006,2017,2990
91111,91111,2006,2020,3754
91112,91112,2006,2020,3732
91113,91113,2006,2012,1508
91114,91114,2006,2020,3756
91115,91115,2006,2009,913
91116,91116,2006,2010,1183
91117,91117,2006,2012,1506
91119,91119,2006,2020,3752
91120,91120,2006,2007,286
91121,91121,2006,2007,445
91125,91125,2006,2020,3756
91127,91127,2006,2011,1402
91128,91128,2006,2020,3714
91133,91133,2006,2020,3720
91135,91135,2006,2020,3699
91136,91136,2006,2015,2376
91138,91138,2006,2018,3081
91139,91139,2006,2008,416
91140,91140,2006,2006,166
91141,91141,2006,2016,2649
91142,91142,1993,1996,650
91143,91143,2006,2013,1936
91150,91150,2006,2006,154
91151,91151,2006,2014,2197
91152,91152,2006,2020,3727
91153,91153,2006,2008,629
91154,91154,2006,2016,2587
91155,91155,2006,2008,330
91156,91156,2006,2010,975
91157,91157,2006,2008,572
91158,91158,2006,2008,679
91159,91159,2006,2008,458
91160,91160,2006,2011,1365
91161,91161,2006,2020,3725
91162,91162,2006,2012,1524
91163,91163,2006,2020,3715
91164,91164,2006,2008,539
91165,91165,2006,2009,938
91166,91166,2006,2008,464
91167,91167,2006,2018,2362
91170,91170,2006,2008,601
91171,91171,2006,2019,3022
91172,91172,2006,2011,1207
91173,91173,2006,2010,932
91174,91174,2006,2011,1301
91175,91175,2006,2008,471
91176,91176,2006,2020,2341
91177,91177,1993,1993,88
91178,91178,2006,2008,679
91179,91179,2006,2011,1329
91180,91180,2006,2006,132
91181,91181,2006,2020,3698
91182,91182,2006,2020,3688
91183,91183,2006,2009,766
91184,91184,2006,2020,3705
91186,91186,2006,2020,3706
91187,91187,2006,2015,1611
91190,91190,2006,2008,615
91191,91191,2006,2008,472
91192,91192,2006,2019,3384
91193,91193,1993,1995,462
91194,91194,2006,2020,3698
91195,91195,2006,2012,1461
91196,91196,2006,2010,1059
91198,91198,2006,2012,1668
91199,91199,2006,2011,967
91200,91200,2006,2008,467
91201,91201,2006,2020,3589
91203,91203,2006,2008,426
91204,91204,2006,2020,3709
91205,91205,2006,2013,1746
91207,91207,2006,2016,2633
91211,91211,2006,2009,745
91212,91212,2006,2010,1114
91213,91213,2006,2008,577
91215,91215,2006,2020,3692
91216,91216,2006,2010,1051
91217,91217,2006,2010,954
91218,91218,2006,2009,785
91219,91219,2006,2008,422
91230,91230,2006,2008,462
91231,91231,2006,2012,1610
91233,91233,2006,2020,3677
91234,91234,2006,2020,3676
91235,91235,2006,2009,769
91236,91236,2006,2007,228
91237,91237,2006,2020,3678
91257,91257,1993,2004,2626
91262,91262,2006,2020,3674
91263,91263,2006,2018,3036
91264,91264,2006,2008,462
91265,91265,1993,2009,3663
91266,91266,2006,2010,657
91267,91267,2006,2013,1710
91268,91268,2006,2009,806
91269,91269,2006,2020,3674
91270,91270,2006,2014,2042
91271,91271,2006,2020,3687
91272,91272,2006,2009,667
91273,91273,1993,1995,548
91274,91274,2006,2020,2706
91275,91275,2006,2011,1355
91276,91276,2006,2011,718
91277,91277,2006,2020,3688
91278,91278,2006,2020,2067
91279,91279,2006,2020,3683
91280,91280,2006,2009,787
91282,91282,2006,2012,1611
91283,91283,2006,2020,3543
91284,91284,2006,2008,543
91285,91285,2006,2017,2533
91286,91286,2006,2016,2465
91287,91287,1996,2020,5718
91288,91288,2006,2009,691
91289,91289,2006,2009,637
91296,91296,2006,2009,769
91299,91299,2006,2020,3492
91301,91301,2006,2020,3656
91302,91302,2006,2011,1180
91303,91303,2006,2014,2130
91304,91304,2006,2014,2117
91305,91305,2006,2020,3467
91306,91306,2006,2020,3656
91321,91321,2006,2020,3652
91322,91322,2006,2008,602
91323,91323,2006,2007,146
91337,91337,1993,1994,119
91347,91347,2006,2009,866
91348,91348,2006,2020,3672
91349,91349,2006,2020,3603
91350,91350,2006,2016,2509
91351,91351,2006,2013,1880
91352,91352,2006,2009,745
91354,91354,2006,2012,1513
91355,91355,2006,2020,3607
91356,91356,2006,2020,3657
91357,91357,2006,2020,3663
91358,91358,2006,2012,1486
91359,91359,2006,2020,3661
91360,91360,2006,2020,3163
91362,91362,2006,2009,838
91363,91363,2006,2020,3652
91364,91364,2006,2016,2419
91365,91365,2006,2020,3654
91366,91366,2006,2020,3566
91367,91367,2006,2015,2285
91369,91369,2006,2012,1321
91370,91370,2006,2010,969
91371,91371,2006,2015,2183
91372,91372,2006,2011,1274
91373,91373,2006,2015,1831
91374,91374,2006,2020,3635
91375,91375,2006,2011,1304
91376,91376,2006,2015,2166
91377,91377,2006,2008,591
91378,91378,2006,2020,3642
91379,91379,2006,2020,3635
91380,91380,1993,2006,3295
91382,91382,2006,2010,995
91383,91383,2006,2016,2572
91388,91388,2006,2007,172
91389,91389,2006,2018,3026
91390,91390,2006,2020,3628
91391,91391,2006,2019,3179
91392,91392,2006,2020,3631
91393,91393,2006,2017,2781
91394,91394,2006,2008,480
91395,91395,2006,2020,3635
91397,91397,2006,2016,2372
91398,91398,2006,2009,833
91399,91399,2006,2007,199
91400,91400,2006,2016,2004
91401,91401,2006,2012,1522
91402,91402,2006,2020,3635
91403,91403,2006,2020,3648
91404,91404,2006,2010,621
91405,91405,2006,2015,2068
91406,91406,2006,2013,1207
91407,91407,2006,2013,1866
91408,91408,2006,2020,3240
91409,91409,1993,2002,1928
91410,91410,2006,2010,1083
91411,91411,2006,2011,1326
91412,91412,2006,2012,1552
91413,91413,2006,2020,3623
91414,91414,2006,2020,3611
91415,91415,2006,2008,383
91416,91416,2006,2020,3606
91418,91418,2006,2020,3556
91419,91419,2006,2015,2317
91420,91420,2006,2009,619
91421,91421,2006,2020,3597
91422,91422,2006,2015,2229
91425,91425,1993,1994,327
91426,91426,2006,2020,3433
91427,91427,2006,2008,599
91428,91428,2006,2016,2400
91429,91429,2006,2011,1144
91430,91430,2006,2008,261
91431,91431,2006,2017,2810
91432,91432,2006,2020,3556
91433,91433,1993,1993,12
91434,91434,2006,2019,2847
91435,91435,2006,2009,637
91436,91436,2006,2014,2063
91437,91437,2006,2020,1573
91438,91438,2006,2008,533
91439,91439,2006,2016,2344
91441,91441,1993,2001,1943
91446,91446,2006,2020,3460
91452,91452,2006,2018,2988
91453,91453,2006,2020,3589
91454,91454,2006,2012,1296
91455,91455,2006,2016,2375
91456,91456,2006,2020,3590
91457,91457,2006,2020,3605
91461,91461,2006,2020,3588
91462,91462,2006,2010,867
91463,91463,2006,2020,3594
91464,91464,2006,2010,1018
91465,91465,2006,2013,1603
91466,91466,2006,2010,872
91467,91467,2006,2011,1185
91468,91468,2006,2020,3590
91469,91469,2006,2008,391
91470,91470,2006,2008,444
91471,91471,2006,2020,3591
91472,91472,2006,2020,3343
91473,91473,2006,2009,640
91474,91474,2006,2009,634
91475,91475,2006,2009,500
91477,91477,2006,2009,626
91478,91478,2006,2009,591
91479,91479,2006,2009,649
91480,91480,2006,2009,626
91481,91481,2006,2009,577
91482,91482,2006,2009,613
91483,91483,2006,2020,3595
91485,91485,2006,2015,2162
91486,91486,2006,2019,3268
91487,91487,2006,2013,1768
91488,91488,2006,2020,3581
91489,91489,2006,2018,2925
91490,91490,2006,2009,809
91491,91491,2006,2020,3333
91492,91492,1993,2004,1270
91493,91493,2006,2013,1624
91494,91494,2006,2016,2426
91495,91495,2006,2014,1860
